"TIME","GEO","WAT_PROC","WAT_SRC","UNIT","Value","Flag and Footnotes"
"2014","Ireland","Water abstraction for private households","Fresh surface water","Cubic metres per inhabitant",":",""
"2014","Ireland","Water abstraction for private households","Fresh groundwater","Million cubic metres",":",""
"2014","Ireland","Water abstraction for private households","Fresh groundwater","Cubic metres per inhabitant",":",""
"2014","Ireland","Water abstraction - net","Fresh surface water","Million cubic metres",":",""
"2014","Ireland","Water abstraction - net","Fresh surface water","Cubic metres per inhabitant",":",""
"2014","Ireland","Water abstraction - net","Fresh groundwater","Million cubic metres",":",""
"2014","Ireland","Water abstraction - net","Fresh groundwater","Cubic metres per inhabitant",":",""
"2014","Ireland","Water returned without use","Fresh surface water","Million cubic metres",":",""
"2014","Ireland","Water returned without use","Fresh surface water","Cubic metres per inhabitant",":",""
"2014","Ireland","Water returned without use","Fresh groundwater","Million cubic metres",":",""
"2014","Ireland","Water returned without use","Fresh groundwater","Cubic metres per inhabitant",":",""
"2014","Greece","Total gross abstraction","Fresh surface water","Million cubic metres","4,401.22",""
"2014","Greece","Total gross abstraction","Fresh surface water","Cubic metres per inhabitant","404.06",""
"2014","Greece","Total gross abstraction","Fresh groundwater","Million cubic metres","5,608.21",""
"2014","Greece","Total gross abstraction","Fresh groundwater","Cubic metres per inhabitant","514.87",""
"2014","Greece","Water abstraction for public water supply","Fresh surface water","Million cubic metres","628.50",""
"2014","Greece","Water abstraction for public water supply","Fresh surface water","Cubic metres per inhabitant","57.70",""
"2014","Greece","Water abstraction for public water supply","Fresh groundwater","Million cubic metres","789.89",""
"2014","Greece","Water abstraction for public water supply","Fresh groundwater","Cubic metres per inhabitant","72.52",""
"2014","Greece","Water abstraction for agriculture","Fresh surface water","Million cubic metres","3,615.40",""
"2014","Greece","Water abstraction for agriculture","Fresh surface water","Cubic metres per inhabitant","331.92",""
"2014","Greece","Water abstraction for agriculture","Fresh groundwater","Million cubic metres","4,667.14",""
"2014","Greece","Water abstraction for agriculture","Fresh groundwater","Cubic metres per inhabitant","428.48",""
"2014","Greece","Water abstraction for agriculture - irrigation","Fresh surface water","Million cubic metres","3,612.78",""
"2014","Greece","Water abstraction for agriculture - irrigation","Fresh surface water","Cubic metres per inhabitant","331.68",""
"2014","Greece","Water abstraction for agriculture - irrigation","Fresh groundwater","Million cubic metres","4,619.38",""
"2014","Greece","Water abstraction for agriculture - irrigation","Fresh groundwater","Cubic metres per inhabitant","424.09",""
"2014","Greece","Water abstraction for agriculture - aquaculture","Fresh surface water","Million cubic metres",":",""
"2014","Greece","Water abstraction for agriculture - aquaculture","Fresh surface water","Cubic metres per inhabitant",":",""
"2014","Greece","Water abstraction for agriculture - aquaculture","Fresh groundwater","Million cubic metres",":",""
"2014","Greece","Water abstraction for agriculture - aquaculture","Fresh groundwater","Cubic metres per inhabitant",":",""
"2014","Greece","Water abstraction for mining and quarrying","Fresh surface water","Million cubic metres",":","c"
"2014","Greece","Water abstraction for mining and quarrying","Fresh surface water","Cubic metres per inhabitant",":","c"
"2014","Greece","Water abstraction for mining and quarrying","Fresh groundwater","Million cubic metres",":","c"
"2014","Greece","Water abstraction for mining and quarrying","Fresh groundwater","Cubic metres per inhabitant",":","c"
"2014","Greece","Water abstraction for manufacturing industry","Fresh surface water","Million cubic metres","1.59",""
"2014","Greece","Water abstraction for manufacturing industry","Fresh surface water","Cubic metres per inhabitant","0.15",""
"2014","Greece","Water abstraction for manufacturing industry","Fresh groundwater","Million cubic metres","124.40",""
"2014","Greece","Water abstraction for manufacturing industry","Fresh groundwater","Cubic metres per inhabitant","11.42",""
"2014","Greece","Water abstraction for manufacturing industry - cooling","Fresh surface water","Million cubic metres",":",""
"2014","Greece","Water abstraction for manufacturing industry - cooling","Fresh surface water","Cubic metres per inhabitant",":",""
"2014","Greece","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Million cubic metres",":",""
"2014","Greece","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Cubic metres per inhabitant",":",""
"2014","Greece","Water abstraction for production of electricity - cooling","Fresh surface water","Million cubic metres",":","c"
"2014","Greece","Water abstraction for production of electricity - cooling","Fresh surface water","Cubic metres per inhabitant",":","c"
"2014","Greece","Water abstraction for production of electricity - cooling","Fresh groundwater","Million cubic metres",":","c"
"2014","Greece","Water abstraction for production of electricity - cooling","Fresh groundwater","Cubic metres per inhabitant",":","c"
"2014","Greece","Water abstraction for construction","Fresh surface water","Million cubic metres",":",""
"2014","Greece","Water abstraction for construction","Fresh surface water","Cubic metres per inhabitant",":",""
"2014","Greece","Water abstraction for construction","Fresh groundwater","Million cubic metres",":",""
"2014","Greece","Water abstraction for construction","Fresh groundwater","Cubic metres per inhabitant",":",""
"2014","Greece","Water abstraction for services","Fresh surface water","Million cubic metres",":",""
"2014","Greece","Water abstraction for services","Fresh surface water","Cubic metres per inhabitant",":",""
"2014","Greece","Water abstraction for services","Fresh groundwater","Million cubic metres",":",""
"2014","Greece","Water abstraction for services","Fresh groundwater","Cubic metres per inhabitant",":",""
"2014","Greece","Water abstraction for private households","Fresh surface water","Million cubic metres","0.00",""
"2014","Greece","Water abstraction for private households","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2014","Greece","Water abstraction for private households","Fresh groundwater","Million cubic metres","0.00",""
"2014","Greece","Water abstraction for private households","Fresh groundwater","Cubic metres per inhabitant","0.00",""
"2014","Greece","Water abstraction - net","Fresh surface water","Million cubic metres",":",""
"2014","Greece","Water abstraction - net","Fresh surface water","Cubic metres per inhabitant",":",""
"2014","Greece","Water abstraction - net","Fresh groundwater","Million cubic metres",":",""
"2014","Greece","Water abstraction - net","Fresh groundwater","Cubic metres per inhabitant",":",""
"2014","Greece","Water returned without use","Fresh surface water","Million cubic metres",":",""
"2014","Greece","Water returned without use","Fresh surface water","Cubic metres per inhabitant",":",""
"2014","Greece","Water returned without use","Fresh groundwater","Million cubic metres",":",""
"2014","Greece","Water returned without use","Fresh groundwater","Cubic metres per inhabitant",":",""
"2014","Spain","Total gross abstraction","Fresh surface water","Million cubic metres","26,612.71",""
"2014","Spain","Total gross abstraction","Fresh surface water","Cubic metres per inhabitant","572.55",""
"2014","Spain","Total gross abstraction","Fresh groundwater","Million cubic metres","6,303.70",""
"2014","Spain","Total gross abstraction","Fresh groundwater","Cubic metres per inhabitant","135.62",""
"2014","Spain","Water abstraction for public water supply","Fresh surface water","Million cubic metres","3,055.03",""
"2014","Spain","Water abstraction for public water supply","Fresh surface water","Cubic metres per inhabitant","65.73",""
"2014","Spain","Water abstraction for public water supply","Fresh groundwater","Million cubic metres","1,496.77",""
"2014","Spain","Water abstraction for public water supply","Fresh groundwater","Cubic metres per inhabitant","32.20",""
"2014","Spain","Water abstraction for agriculture","Fresh surface water","Million cubic metres","17,331.06",""
"2014","Spain","Water abstraction for agriculture","Fresh surface water","Cubic metres per inhabitant","372.86",""
"2014","Spain","Water abstraction for agriculture","Fresh groundwater","Million cubic metres","4,632.69",""
"2014","Spain","Water abstraction for agriculture","Fresh groundwater","Cubic metres per inhabitant","99.67",""
"2014","Spain","Water abstraction for agriculture - irrigation","Fresh surface water","Million cubic metres","15,381.06",""
"2014","Spain","Water abstraction for agriculture - irrigation","Fresh surface water","Cubic metres per inhabitant","330.91",""
"2014","Spain","Water abstraction for agriculture - irrigation","Fresh groundwater","Million cubic metres","4,632.69",""
"2014","Spain","Water abstraction for agriculture - irrigation","Fresh groundwater","Cubic metres per inhabitant","99.67",""
"2014","Spain","Water abstraction for agriculture - aquaculture","Fresh surface water","Million cubic metres","1,950.00","e"
"2014","Spain","Water abstraction for agriculture - aquaculture","Fresh surface water","Cubic metres per inhabitant","41.95","e"
"2014","Spain","Water abstraction for agriculture - aquaculture","Fresh groundwater","Million cubic metres","0.00","e"
"2014","Spain","Water abstraction for agriculture - aquaculture","Fresh groundwater","Cubic metres per inhabitant","0.00","e"
